1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	


200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	100000	200000	200000	200000	200000	200000	100000	100000	100000	100000	100000	
200000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
200000	200000	0	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	1000	
200000	200000	200000	200000	100000	100000	100000	1000	1000	100000	1000	1000	1000	1000	1000	1000	1000	
0	0	200000	0	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
100000	0	200000	100000	100000	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
100000	100000	100000	100000	100000	1000	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	100000	100000	100000	100000	100000	100000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	100000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	


200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	100000	200000	200000	200000	200000	200000	100000	100000	100000	100000	100000	
200000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
200000	200000	0	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	1000	
200000	200000	200000	200000	100000	100000	100000	100000	100000	100000	1000	1000	1000	1000	1000	1000	1000	
0	0	200000	0	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
100000	0	200000	100000	100000	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
100000	100000	100000	100000	100000	1000	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	100000	100000	100000	100000	100000	100000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	100000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	


200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	100000	200000	200000	200000	200000	200000	100000	100000	100000	100000	100000	
200000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
200000	200000	0	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
200000	200000	200000	200000	100000	100000	100000	100000	100000	100000	1000	1000	1000	1000	1000	1000	1000	
0	0	200000	0	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
100000	0	200000	100000	100000	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
100000	100000	100000	100000	100000	1000	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	100000	100000	100000	100000	100000	100000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	100000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	


200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	0	
200000	200000	200000	200000	200000	200000	100000	200000	200000	200000	200000	200000	100000	100000	100000	100000	100000	
200000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
200000	200000	0	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
200000	200000	200000	200000	100000	100000	100000	100000	100000	100000	100000	1000	1000	1000	1000	1000	1000	
0	0	200000	0	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
100000	0	200000	100000	100000	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
100000	100000	100000	100000	100000	1000	100000	100000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	100000	100000	100000	100000	100000	100000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	100000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	100000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	


